OrderID,CustomerID,RestaurantID,OrderDate,Age,Gender,City,Rating,OrderItemID,ItemName,ItemPrice,PaymentID,Amount,DeliveryID,DeliveryTime,DeliveryStatus,ItemsPerOrder,Cuisine,PaymentMode
21737,1722,24,01-01-2024,24,Male,Ahmedabad,4.1,14198,"Fries, Sandwich","""90,80""",22737,170,21836,29,On Time,2,North Indian,UPI
21738,1722,1,10-06-2024,24,Male,Hyderabad,3.8,12289,"Momos, Fries","""140,90""",22738,230,21837,40,On Time,2,South Indian,UPI
21739,1723,13,17-04-2024,36,Male,Ahmedabad,3.4,11598,"Roll, Pizza","""110,250""",22739,360,21838,41,On Time,2,Italian,UPI
21740,3223,42,06-08-2024,48,Female,Ahmedabad,4.8,18218,"Fries, Roll, Biryani, Paneer Tikka","""90,110,200,220""",22740,620,21839,17,Late,4,Chinese,Cash
21741,1723,13,22-11-2024,36,Male,Ahmedabad,2.5,15676,"Roll, Pasta, Momos, Idli","""110,180,140,50""",22741,480,21840,39,Late,4,Fast Food,Cash
21742,3121,9,29-02-2024,37,Male,Chennai,4.9,14233,"Dosa, Pasta, Paratha, Fried Rice","""60,180,70,170""",22742,480,21841,64,Late,4,North Indian,Cash
21743,1723,37,21-07-2024,36,Male,Bangalore,2.5,14796,"Burger, Pasta","""120,180""",22743,300,21842,19,Cancelled,2,South Indian,Card
21744,2663,32,10-06-2024,45,Female,Pune,2.9,13600,"Fries, Biryani","""90,200""",22744,290,21843,34,Late,2,Continental,Cash
21745,1723,14,01-03-2024,36,Male,Pune,3,17436,"Roll, Burger, Pizza, Momos","""110,120,250,140""",22745,620,21844,25,On Time,4,Italian,Card
21746,3590,11,25-09-2024,31,Female,Delhi,4.2,16270,"Pasta, Biryani, Fries","""180,200,90""",22746,470,21845,68,Late,3,Italian,Card
21747,1723,16,10-08-2024,36,Male,Bangalore,3.6,19885,"Burger, Noodles","""120,150""",22747,270,21846,20,Late,2,South Indian,Cash
21748,1723,29,23-12-2024,36,Male,Chennai,3.9,14423,"Dosa, Burger","""60,120""",22748,180,21847,16,Late,2,Continental,Cash
21749,1723,33,03-03-2024,36,Male,Chennai,3,17547,"Paratha, Sandwich, Noodles, Pizza","""70,80,150,250""",22749,550,21848,37,Late,4,Continental,Card
21750,1723,24,05-08-2024,36,Male,Ahmedabad,3.2,18640,"Biryani, Dosa, Burger, Roll","""200,60,120,110""",22750,490,21849,60,Late,4,Chinese,Card
21751,1723,4,29-02-2024,36,Male,Bangalore,3.8,13567,"Momos, Burger","""140,120""",22751,260,21850,24,Late,2,Chinese,UPI
21752,1723,18,12-11-2024,36,Male,Bangalore,3.1,15000,"Idli, Sandwich, Dosa","""50,80,60""",22752,190,21851,28,Cancelled,3,Chinese,UPI
21753,2092,20,30-07-2024,25,Male,Pune,3.8,10524,"Momos, Biryani, Fried Rice, Fries","""140,200,170,90""",22753,600,21852,54,Late,4,South Indian,Card
21754,3551,39,25-12-2024,50,Male,Kolkata,3.1,18402,"Fries, Paneer Tikka","""90,220""",22754,310,21853,45,Cancelled,2,Chinese,Card
21755,1723,50,19-12-2024,36,Male,Ahmedabad,4.4,12146,"Idli, Momos","""50,140""",22755,190,21854,30,Late,2,Fast Food,Cash
21756,3736,10,26-10-2024,31,Female,Hyderabad,4.7,19031,"Burger, Fried Rice, Paneer Tikka","""120,170,220""",22756,510,21855,37,Cancelled,3,South Indian,Card
21757,1723,48,06-05-2024,36,Male,Hyderabad,4.7,12363,"Idli, Fries","""50,90""",22757,140,21856,24,Late,2,Fast Food,UPI
21758,1723,49,03-02-2024,36,Male,Delhi,4.2,17756,"Fries, Sandwich, Roll, Idli","""90,80,110,50""",22758,330,21857,37,On Time,4,North Indian,UPI
21759,1723,41,01-10-2024,36,Male,Pune,3.9,10966,Sandwich,"""80""",22759,80,21858,44,Cancelled,1,Italian,Card
21760,3107,23,02-09-2024,47,Female,Kolkata,3.3,16355,Roll,"""110""",22760,110,21859,39,Cancelled,1,North Indian,Cash
21761,1723,30,04-06-2024,36,Male,Bangalore,4.5,16816,"Noodles, Fries, Pizza","""150,90,250""",22761,490,21860,17,Late,3,Italian,UPI
21762,1723,35,10-07-2024,36,Male,Pune,2.6,17437,"Fried Rice, Fries, Momos, Dosa","""170,90,140,60""",22762,460,21861,36,Late,4,Chinese,UPI
21763,1723,19,13-12-2024,36,Male,Mumbai,4.1,14411,Sandwich,"""80""",22763,80,21862,50,On Time,1,South Indian,Card
21764,2135,2,27-05-2024,48,Female,Pune,5,18354,"Sandwich, Fries, Idli","""80,90,50""",22764,220,21863,39,Late,3,Chinese,Card
21765,2475,13,09-06-2024,24,Female,Ahmedabad,2.9,19412,"Biryani, Pasta","""200,180""",22765,380,21864,15,Cancelled,2,Fast Food,UPI
21766,3108,30,16-07-2024,47,Male,Bangalore,3.1,11077,"Roll, Biryani, Paneer Tikka","""110,200,220""",22766,530,21865,16,Late,3,North Indian,UPI
21767,1723,49,06-06-2024,36,Male,Delhi,4.6,16695,"Momos, Paneer Tikka, Fried Rice","""140,220,170""",22767,530,21866,49,Cancelled,3,Fast Food,Cash
21768,1723,22,28-11-2024,36,Male,Kolkata,3.1,19680,Fries,"""90""",22768,90,21867,43,On Time,1,South Indian,Card
21769,1723,25,29-10-2024,36,Male,Chennai,3.6,12286,"Pasta, Sandwich, Dosa","""180,80,60""",22769,320,21868,16,Cancelled,3,North Indian,UPI
21770,1724,9,29-05-2024,52,Male,Chennai,3.4,16266,"Pizza, Pasta, Noodles","""250,180,150""",22770,580,21869,66,Cancelled,3,North Indian,UPI
21771,3470,50,24-04-2024,24,Female,Ahmedabad,2.9,14329,"Dosa, Roll","""60,110""",22771,170,21870,44,On Time,2,Chinese,Card
21772,1724,35,28-03-2024,52,Male,Pune,2.6,18944,Fries,"""90""",22772,90,21871,18,Late,1,South Indian,Cash
21773,1724,27,24-12-2024,52,Male,Kolkata,4.7,19592,"Noodles, Pizza, Sandwich","""150,250,80""",22773,480,21872,42,Cancelled,3,Chinese,Cash
21774,1724,27,23-05-2024,52,Male,Kolkata,3.8,10386,"Pizza, Paneer Tikka, Pasta, Burger","""250,220,180,120""",22774,770,21873,39,On Time,4,North Indian,UPI
21775,1724,23,22-05-2024,52,Male,Kolkata,4.7,15992,"Fries, Biryani, Sandwich, Fried Rice","""90,200,80,170""",22775,540,21874,15,Cancelled,4,South Indian,Cash
21776,1724,12,22-07-2024,52,Male,Bangalore,4.5,12380,"Idli, Pizza","""50,250""",22776,300,21875,45,On Time,2,North Indian,UPI
21777,1724,6,09-02-2024,52,Male,Pune,3.4,11547,"Fried Rice, Idli, Burger","""170,50,120""",22777,340,21876,66,Cancelled,3,Fast Food,UPI
21778,1724,29,27-03-2024,52,Male,Chennai,3.7,15361,Fried Rice,"""170""",22778,170,21877,41,Late,1,Continental,Cash
21779,1724,2,20-08-2024,52,Male,Pune,2.8,15609,"Idli, Fries, Pizza","""50,90,250""",22779,390,21878,36,Cancelled,3,Italian,Card
21780,2676,50,31-10-2024,56,Male,Ahmedabad,4.2,12637,Idli,"""50""",22780,50,21879,15,On Time,1,Fast Food,Card
21781,1724,5,13-06-2024,52,Male,Chennai,2.7,17579,"Dosa, Fries","""60,90""",22781,150,21880,43,Late,2,North Indian,Cash
21782,1724,18,20-04-2024,52,Male,Bangalore,4.3,11248,"Dosa, Fried Rice, Fries, Pasta","""60,170,90,180""",22782,500,21881,32,On Time,4,Chinese,Cash
21783,1724,41,28-05-2024,52,Male,Pune,3,15160,"Biryani, Paneer Tikka","""200,220""",22783,420,21882,18,Cancelled,2,North Indian,Cash
21784,2847,16,19-03-2024,34,Male,Bangalore,3.2,19016,"Pizza, Biryani, Pasta","""250,200,180""",22784,630,21883,23,On Time,3,Fast Food,Card
21785,3592,47,25-05-2024,34,Female,Kolkata,4,11741,"Paratha, Biryani, Sandwich","""70,200,80""",22785,350,21884,48,Cancelled,3,Continental,Card
21786,1724,38,04-07-2024,52,Male,Delhi,3.8,10190,"Sandwich, Fries, Fried Rice, Dosa","""80,90,170,60""",22786,400,21885,55,Late,4,Chinese,Cash
21787,1724,29,17-11-2024,52,Male,Chennai,4.4,19357,"Sandwich, Dosa, Fried Rice, Noodles","""80,60,170,150""",22787,460,21886,22,On Time,4,Fast Food,Cash
21788,1724,31,14-11-2024,52,Male,Bangalore,3.8,11227,"Fries, Paratha, Sandwich","""90,70,80""",22788,240,21887,53,On Time,3,South Indian,UPI
21789,3170,4,22-01-2024,50,Male,Bangalore,4.3,16089,Idli,"""50""",22789,50,21888,15,On Time,1,North Indian,UPI
21790,3815,31,16-10-2024,58,Female,Bangalore,2.9,16000,"Roll, Fries, Paneer Tikka, Pasta","""110,90,220,180""",22790,600,21889,66,Cancelled,4,South Indian,UPI
21791,3848,34,20-01-2024,37,Male,Mumbai,3.8,15234,"Fried Rice, Fries, Pizza, Pasta","""170,90,250,180""",22791,690,21890,28,On Time,4,North Indian,Cash
21792,1724,18,04-02-2024,52,Male,Bangalore,2.8,17048,Roll,"""110""",22792,110,21891,41,Late,1,Continental,Cash
21793,1724,3,07-07-2024,52,Male,Pune,5,12333,"Pizza, Biryani, Dosa","""250,200,60""",22793,510,21892,60,Late,3,Fast Food,Card
21794,1724,19,25-06-2024,52,Male,Mumbai,2.6,18163,"Sandwich, Pizza","""80,250""",22794,330,21893,30,Cancelled,2,Continental,UPI
21795,3505,43,31-08-2024,58,Female,Ahmedabad,4.8,13856,"Fried Rice, Paneer Tikka","""170,220""",22795,390,21894,70,Cancelled,2,Italian,Cash
21796,2809,30,17-01-2024,34,Male,Bangalore,4.4,11091,Idli,"""50""",22796,50,21895,35,On Time,1,South Indian,UPI
21797,2609,35,10-03-2024,29,Male,Pune,2.7,14178,"Dosa, Sandwich, Pizza, Momos","""60,80,250,140""",22797,530,21896,35,Late,4,Italian,UPI
21798,1724,19,08-03-2024,52,Male,Mumbai,2.7,18919,Momos,"""140""",22798,140,21897,43,Cancelled,1,Fast Food,Card
21799,1724,34,24-10-2024,52,Male,Mumbai,4.5,18931,"Paneer Tikka, Pasta","""220,180""",22799,400,21898,70,Late,2,Fast Food,UPI
21800,1724,19,10-10-2024,52,Male,Mumbai,3.9,13258,"Pizza, Sandwich, Noodles","""250,80,150""",22800,480,21899,31,Cancelled,3,South Indian,UPI
21801,1724,40,09-11-2024,52,Male,Bangalore,3.1,16758,Fries,"""90""",22801,90,21900,30,On Time,1,South Indian,Card
21802,1724,47,26-04-2024,52,Male,Kolkata,2.5,19048,"Idli, Pasta, Roll","""50,180,110""",22802,340,21901,32,Cancelled,3,North Indian,Cash
21803,1724,24,03-08-2024,52,Male,Ahmedabad,3.6,15080,Burger,"""120""",22803,120,21902,44,On Time,1,Continental,Cash
21804,1725,29,24-11-2024,22,Female,Chennai,2.8,14013,"Noodles, Sandwich, Dosa, Idli","""150,80,60,50""",22804,340,21903,29,Late,4,Fast Food,UPI
21805,1725,8,19-08-2024,22,Female,Mumbai,4.4,10678,"Fried Rice, Fries, Noodles","""170,90,150""",22805,410,21904,44,Cancelled,3,Fast Food,Card
21806,1725,19,08-11-2024,22,Female,Mumbai,3.6,18137,"Idli, Fried Rice, Roll, Sandwich","""50,170,110,80""",22806,410,21905,43,Cancelled,4,North Indian,Cash
21807,1725,11,21-02-2024,22,Female,Delhi,3.2,12996,"Biryani, Fried Rice, Sandwich, Momos","""200,170,80,140""",22807,590,21906,63,Cancelled,4,Continental,Card
21808,1725,47,20-09-2024,22,Female,Kolkata,4.9,14185,"Sandwich, Pizza, Dosa, Biryani","""80,250,60,200""",22808,590,21907,34,Cancelled,4,South Indian,UPI
21809,1725,27,28-06-2024,22,Female,Kolkata,3,17892,Fries,"""90""",22809,90,21908,51,Late,1,Continental,Card
21810,1725,36,20-01-2024,22,Female,Bangalore,3.7,18045,"Burger, Momos, Roll","""120,140,110""",22810,370,21909,41,Late,3,Fast Food,Card
21811,2629,44,29-03-2024,19,Male,Mumbai,4.7,10228,Biryani,"""200""",22811,200,21910,47,Late,1,South Indian,Card
21812,1725,1,29-09-2024,22,Female,Hyderabad,4.4,12815,"Noodles, Fries, Pizza","""150,90,250""",22812,490,21911,33,Late,3,Fast Food,UPI
21813,1725,26,09-11-2024,22,Female,Chennai,3.7,12979,"Pizza, Noodles","""250,150""",22813,400,21912,68,Late,2,Fast Food,Cash
21814,3399,30,24-04-2024,26,Female,Bangalore,4.2,13990,"Idli, Biryani, Roll","""50,200,110""",22814,360,21913,22,On Time,3,Fast Food,Cash
21815,1725,28,24-03-2024,22,Female,Chennai,4.9,15169,Fries,"""90""",22815,90,21914,43,Cancelled,1,South Indian,Cash
21816,1725,24,18-01-2024,22,Female,Ahmedabad,3.9,12011,"Paneer Tikka, Paratha, Burger, Pasta","""220,70,120,180""",22816,590,21915,41,Late,4,North Indian,Card
21817,3120,5,12-05-2024,60,Male,Chennai,2.5,19741,"Roll, Idli, Paneer Tikka, Biryani","""110,50,220,200""",22817,580,21916,35,On Time,4,North Indian,Card
21818,1725,3,02-05-2024,22,Female,Pune,3,16687,"Pizza, Burger, Dosa, Fries","""250,120,60,90""",22818,520,21917,15,On Time,4,Italian,Card
21819,3461,46,18-01-2024,46,Female,Pune,4.9,17114,Dosa,"""60""",22819,60,21918,61,Cancelled,1,Italian,UPI
21820,1725,26,21-04-2024,22,Female,Chennai,4.4,14397,Pasta,"""180""",22820,180,21919,34,Late,1,South Indian,Cash
21821,2153,7,08-06-2024,35,Male,Chennai,4.8,17004,"Biryani, Pizza, Fried Rice","""200,250,170""",22821,620,21920,49,Cancelled,3,North Indian,UPI
21822,1725,44,03-01-2024,22,Female,Mumbai,2.7,16567,Biryani,"""200""",22822,200,21921,20,On Time,1,Fast Food,UPI
21823,1725,50,04-01-2024,22,Female,Ahmedabad,2.8,12301,"Biryani, Paneer Tikka, Pizza","""200,220,250""",22823,670,21922,26,Late,3,Continental,Card
21824,1725,39,25-09-2024,22,Female,Kolkata,2.6,10960,"Momos, Pasta, Fried Rice","""140,180,170""",22824,490,21923,61,Cancelled,3,Italian,Card
21825,1725,26,08-10-2024,22,Female,Chennai,3,13670,"Idli, Paratha, Fried Rice","""50,70,170""",22825,290,21924,51,Cancelled,3,Italian,Cash
21826,1725,34,20-02-2024,22,Female,Mumbai,4.1,19459,Noodles,"""150""",22826,150,21925,66,Late,1,Chinese,Cash
21827,1725,40,23-12-2024,22,Female,Bangalore,3.3,12941,Pizza,"""250""",22827,250,21926,25,On Time,1,Italian,Cash
21828,3388,42,12-10-2024,43,Female,Ahmedabad,3.8,12554,Roll,"""110""",22828,110,21927,49,Cancelled,1,Chinese,Cash
21829,1725,8,24-05-2024,22,Female,Mumbai,4,14881,"Pizza, Roll, Fries, Noodles","""250,110,90,150""",22829,600,21928,68,Cancelled,4,Italian,Card
21830,1725,32,09-09-2024,22,Female,Pune,4,12699,"Roll, Paratha, Paneer Tikka","""110,70,220""",22830,400,21929,67,Late,3,North Indian,Cash
21831,2944,16,29-07-2024,49,Female,Bangalore,4.7,11983,"Idli, Biryani, Fried Rice","""50,200,170""",22831,420,21930,37,On Time,3,Italian,UPI
21832,2447,31,02-10-2024,54,Female,Bangalore,2.6,13378,"Momos, Noodles","""140,150""",22832,290,21931,28,Late,2,North Indian,Cash
21833,2444,1,19-03-2024,39,Female,Hyderabad,2.6,12763,"Noodles, Momos","""150,140""",22833,290,21932,24,On Time,2,Continental,Card
21834,1726,13,17-08-2024,28,Male,Ahmedabad,4.6,11174,"Paneer Tikka, Noodles, Idli","""220,150,50""",22834,420,21933,40,On Time,3,Chinese,Card
21835,1726,19,22-10-2024,28,Male,Mumbai,3.2,16121,"Idli, Paratha, Roll","""50,70,110""",22835,230,21934,34,Late,3,Continental,Card
21836,3612,22,20-12-2024,53,Male,Kolkata,2.8,16749,"Paneer Tikka, Noodles","""220,150""",22836,370,21935,69,Cancelled,2,North Indian,Card
21837,2621,49,16-05-2024,22,Female,Delhi,2.9,12825,Burger,"""120""",22837,120,21936,48,On Time,1,Italian,Cash
21838,1726,27,10-04-2024,28,Male,Kolkata,3.7,11318,Fries,"""90""",22838,90,21937,17,On Time,1,Fast Food,Cash
21839,1726,38,13-03-2024,28,Male,Delhi,4.3,17684,Dosa,"""60""",22839,60,21938,28,Cancelled,1,South Indian,Cash
21840,1726,12,29-06-2024,28,Male,Bangalore,2.8,11378,Paneer Tikka,"""220""",22840,220,21939,61,Cancelled,1,Continental,Cash
21841,2594,20,30-08-2024,43,Female,Pune,3.5,11352,"Fried Rice, Idli, Biryani, Roll","""170,50,200,110""",22841,530,21940,32,On Time,4,Italian,Card
21842,2433,27,12-01-2024,28,Female,Kolkata,4.8,19911,"Momos, Burger","""140,120""",22842,260,21941,22,On Time,2,Fast Food,UPI
21843,1726,43,13-11-2024,28,Male,Ahmedabad,4.7,11756,"Burger, Biryani","""120,200""",22843,320,21942,58,On Time,2,North Indian,Card
21844,1726,34,19-03-2024,28,Male,Mumbai,4.9,10881,Roll,"""110""",22844,110,21943,24,On Time,1,Italian,Cash
21845,1726,49,21-08-2024,28,Male,Delhi,3.5,11264,Fries,"""90""",22845,90,21944,25,Late,1,North Indian,Card
21846,1726,19,17-07-2024,28,Male,Mumbai,3.8,18146,"Sandwich, Pizza, Fried Rice, Burger","""80,250,170,120""",22846,620,21945,66,On Time,4,Continental,Card
21847,3701,39,16-07-2024,60,Female,Kolkata,4.9,16271,"Pasta, Fried Rice, Biryani","""180,170,200""",22847,550,21946,47,Late,3,South Indian,UPI
21848,1726,38,26-01-2024,28,Male,Delhi,4.3,18377,Biryani,"""200""",22848,200,21947,49,Cancelled,1,Italian,Cash
21849,1726,30,20-08-2024,28,Male,Bangalore,4.2,14200,"Biryani, Noodles","""200,150""",22849,350,21948,28,On Time,2,Fast Food,UPI
21850,3481,8,11-03-2024,37,Female,Mumbai,4,11428,Paratha,"""70""",22850,70,21949,22,Late,1,Italian,Cash
21851,1726,11,10-06-2024,28,Male,Delhi,3.5,12594,"Pasta, Dosa, Fries","""180,60,90""",22851,330,21950,61,Late,3,Continental,Card
21852,2483,47,02-08-2024,51,Male,Kolkata,3.8,10106,"Fried Rice, Roll","""170,110""",22852,280,21951,52,Cancelled,2,Chinese,Cash
21853,1726,6,12-08-2024,28,Male,Pune,3.8,19479,"Pizza, Roll, Momos","""250,110,140""",22853,500,21952,42,On Time,3,Fast Food,Card
21854,1726,45,22-04-2024,28,Male,Mumbai,2.6,13116,"Fried Rice, Biryani","""170,200""",22854,370,21953,40,Late,2,South Indian,UPI
21855,1726,19,03-07-2024,28,Male,Mumbai,4.4,19491,"Momos, Biryani, Noodles","""140,200,150""",22855,490,21954,50,On Time,3,North Indian,Card
21856,1726,6,16-06-2024,28,Male,Pune,4.3,19739,"Momos, Fried Rice, Paratha","""140,170,70""",22856,380,21955,62,On Time,3,North Indian,UPI
21857,1726,48,27-09-2024,28,Male,Hyderabad,3.6,14595,Biryani,"""200""",22857,200,21956,57,On Time,1,Fast Food,Card
21858,1726,35,16-11-2024,28,Male,Pune,4.2,12103,"Dosa, Paratha, Pasta","""60,70,180""",22858,310,21957,66,Late,3,Continental,Card
21859,1726,16,16-03-2024,28,Male,Bangalore,3,16341,Idli,"""50""",22859,50,21958,64,On Time,1,South Indian,UPI
21860,2502,42,05-09-2024,49,Female,Ahmedabad,3.1,17842,"Momos, Biryani, Pizza","""140,200,250""",22860,590,21959,61,On Time,3,Continental,Cash
21861,2290,47,01-06-2024,40,Male,Kolkata,3.6,13193,"Paratha, Pizza, Sandwich, Biryani","""70,250,80,200""",22861,600,21960,49,On Time,4,South Indian,UPI
21862,1726,10,01-01-2024,28,Male,Hyderabad,3.9,15774,"Paratha, Fries, Burger","""70,90,120""",22862,280,21961,53,On Time,3,Italian,Card
21863,1726,5,14-05-2024,28,Male,Chennai,4.8,11927,"Sandwich, Noodles, Biryani, Momos","""80,150,200,140""",22863,570,21962,27,Late,4,Chinese,Card
21864,1726,12,02-01-2024,28,Male,Bangalore,3.3,17818,"Pasta, Sandwich","""180,80""",22864,260,21963,32,On Time,2,Continental,UPI
21865,1726,24,26-03-2024,28,Male,Ahmedabad,3.6,16024,Paneer Tikka,"""220""",22865,220,21964,61,On Time,1,Fast Food,Card
21866,1726,31,03-03-2024,28,Male,Bangalore,3.5,18547,"Pizza, Fried Rice, Sandwich","""250,170,80""",22866,500,21965,69,Cancelled,3,Continental,UPI
21867,1726,28,04-04-2024,28,Male,Chennai,2.6,17971,"Pasta, Biryani, Roll","""180,200,110""",22867,490,21966,49,On Time,3,Fast Food,Cash
21868,3767,49,15-01-2024,37,Female,Delhi,2.7,19361,"Noodles, Paneer Tikka, Paratha, Idli","""150,220,70,50""",22868,490,21967,50,On Time,4,South Indian,Card
21869,3168,50,11-01-2024,35,Male,Ahmedabad,2.6,10576,Momos,"""140""",22869,140,21968,32,Late,1,Fast Food,Card
21870,1727,21,09-11-2024,41,Male,Ahmedabad,4.2,15411,"Noodles, Burger","""150,120""",22870,270,21969,39,On Time,2,Continental,Cash
21871,1727,30,13-01-2024,41,Male,Bangalore,2.9,18878,"Paneer Tikka, Noodles, Burger, Biryani","""220,150,120,200""",22871,690,21970,64,Late,4,Chinese,UPI
21872,1727,11,16-01-2024,41,Male,Delhi,3,18559,"Fries, Dosa","""90,60""",22872,150,21971,25,On Time,2,Italian,Card
21873,1727,15,03-06-2024,41,Male,Kolkata,3.6,11905,Pasta,"""180""",22873,180,21972,44,On Time,1,Fast Food,UPI
21874,3406,15,23-10-2024,40,Male,Kolkata,3.9,17561,Noodles,"""150""",22874,150,21973,44,Cancelled,1,Italian,UPI
21875,1727,30,15-10-2024,41,Male,Bangalore,4.2,13492,"Pasta, Burger, Sandwich","""180,120,80""",22875,380,21974,50,Late,3,Fast Food,Card
21876,1727,42,11-04-2024,41,Male,Ahmedabad,4.5,14011,"Pizza, Idli","""250,50""",22876,300,21975,62,Late,2,Italian,Card
21877,1727,4,23-04-2024,41,Male,Bangalore,4.1,12747,"Fried Rice, Sandwich, Dosa, Burger","""170,80,60,120""",22877,430,21976,31,On Time,4,Chinese,UPI
21878,1727,21,15-08-2024,41,Male,Ahmedabad,4.7,13438,Paneer Tikka,"""220""",22878,220,21977,67,Cancelled,1,Fast Food,Cash
21879,1727,30,11-07-2024,41,Male,Bangalore,4.9,15094,Burger,"""120""",22879,120,21978,24,On Time,1,Chinese,UPI
21880,1727,1,07-10-2024,41,Male,Hyderabad,2.9,16797,Pizza,"""250""",22880,250,21979,31,Cancelled,1,North Indian,Cash
21881,3402,39,22-08-2024,48,Male,Kolkata,3,16207,"Dosa, Pasta, Biryani, Noodles","""60,180,200,150""",22881,590,21980,45,Cancelled,4,Continental,Cash
21882,2521,10,05-04-2024,45,Female,Hyderabad,3.6,17871,Roll,"""110""",22882,110,21981,58,Cancelled,1,North Indian,Card
21883,1727,15,25-03-2024,41,Male,Kolkata,3.6,14169,"Fries, Fried Rice, Biryani","""90,170,200""",22883,460,21982,58,On Time,3,Continental,Cash
21884,2896,46,23-08-2024,24,Male,Pune,5,13344,Idli,"""50""",22884,50,21983,58,On Time,1,South Indian,Card
21885,1727,41,21-01-2024,41,Male,Pune,3.4,11486,"Noodles, Dosa, Fries","""150,60,90""",22885,300,21984,24,Cancelled,3,Chinese,UPI
21886,1727,25,20-06-2024,41,Male,Chennai,4.8,10942,Fried Rice,"""170""",22886,170,21985,57,On Time,1,Continental,UPI
21887,2980,11,08-02-2024,54,Male,Delhi,4,10422,Paneer Tikka,"""220""",22887,220,21986,67,Cancelled,1,Fast Food,UPI
21888,3028,45,11-06-2024,58,Male,Mumbai,3,14461,"Pizza, Idli, Roll","""250,50,110""",22888,410,21987,33,Cancelled,3,South Indian,Card
21889,1727,28,08-10-2024,41,Male,Chennai,3.9,14309,"Sandwich, Noodles","""80,150""",22889,230,21988,32,Late,2,North Indian,Card
21890,1727,35,27-03-2024,41,Male,Pune,3,15670,"Idli, Paratha","""50,70""",22890,120,21989,61,Late,2,Chinese,Cash
21891,1727,12,14-05-2024,41,Male,Bangalore,3.5,17538,"Paneer Tikka, Roll, Pasta","""220,110,180""",22891,510,21990,35,On Time,3,North Indian,Card
21892,2605,3,09-11-2024,25,Male,Pune,4.8,19832,Roll,"""110""",22892,110,21991,59,On Time,1,Fast Food,Card
21893,3230,40,28-07-2024,29,Male,Bangalore,4.5,12348,"Burger, Pasta","""120,180""",22893,300,21992,44,Cancelled,2,South Indian,Cash
21894,2342,1,16-07-2024,45,Female,Hyderabad,3,13757,Fries,"""90""",22894,90,21993,18,Cancelled,1,Italian,Card
21895,1727,3,05-06-2024,41,Male,Pune,2.8,16958,"Biryani, Pasta, Sandwich, Paratha","""200,180,80,70""",22895,530,21994,55,Late,4,Fast Food,Cash
21896,1727,14,23-11-2024,41,Male,Pune,2.8,19281,"Pizza, Paneer Tikka, Paratha","""250,220,70""",22896,540,21995,34,Late,3,South Indian,Cash
21897,3403,3,13-02-2024,49,Male,Pune,2.7,13787,"Noodles, Pasta","""150,180""",22897,330,21996,26,Late,2,Fast Food,UPI
21898,2354,15,21-05-2024,36,Female,Kolkata,2.6,19911,Fried Rice,"""170""",22898,170,21997,26,On Time,1,South Indian,UPI
21899,1728,47,06-01-2024,49,Male,Kolkata,3.5,19327,Paneer Tikka,"""220""",22899,220,21998,70,Late,1,South Indian,Card
21900,1728,5,17-02-2024,49,Male,Chennai,3.8,12932,"Fried Rice, Burger, Pizza","""170,120,250""",22900,540,21999,28,On Time,3,Fast Food,UPI
21901,1728,31,04-09-2024,49,Male,Bangalore,4.2,10819,Paneer Tikka,"""220""",22901,220,22000,44,Cancelled,1,Fast Food,UPI
21902,1728,16,30-03-2024,49,Male,Bangalore,2.8,14061,Paratha,"""70""",22902,70,22001,53,Late,1,North Indian,UPI
21903,1728,50,10-11-2024,49,Male,Ahmedabad,2.8,17567,"Idli, Momos, Roll","""50,140,110""",22903,300,22002,30,Late,3,Fast Food,Cash
21904,1728,7,30-10-2024,49,Male,Chennai,2.6,18586,Paratha,"""70""",22904,70,22003,44,Cancelled,1,Italian,Card
21905,1728,28,27-03-2024,49,Male,Chennai,3.8,18355,"Noodles, Pizza, Fries","""150,250,90""",22905,490,22004,64,Late,3,Italian,Card
21906,1728,30,11-05-2024,49,Male,Bangalore,4.1,12569,"Paneer Tikka, Momos, Fried Rice, Pasta","""220,140,170,180""",22906,710,22005,58,Cancelled,4,Italian,Cash
21907,2670,42,13-02-2024,52,Male,Ahmedabad,4.3,14668,"Momos, Roll, Sandwich","""140,110,80""",22907,330,22006,49,Late,3,Fast Food,UPI
21908,1728,4,27-11-2024,49,Male,Bangalore,4.7,18397,"Noodles, Biryani, Momos","""150,200,140""",22908,490,22007,40,Cancelled,3,Italian,Cash
21909,1728,5,13-09-2024,49,Male,Chennai,2.9,17704,"Paneer Tikka, Burger, Roll","""220,120,110""",22909,450,22008,54,On Time,3,Italian,Cash
21910,1728,21,18-08-2024,49,Male,Ahmedabad,3.7,18637,"Paratha, Pizza","""70,250""",22910,320,22009,17,On Time,2,Italian,Card
21911,3071,40,22-11-2024,48,Female,Bangalore,4.1,13659,"Fried Rice, Pasta, Paratha, Biryani","""170,180,70,200""",22911,620,22010,15,Cancelled,4,South Indian,Card
21912,1728,4,16-06-2024,49,Male,Bangalore,3.2,14445,"Momos, Sandwich","""140,80""",22912,220,22011,63,Late,2,Continental,Cash
21913,1728,25,30-09-2024,49,Male,Chennai,3.7,17038,"Fried Rice, Burger, Paratha","""170,120,70""",22913,360,22012,30,On Time,3,Chinese,UPI
21914,3278,2,27-08-2024,27,Female,Pune,4.8,16621,"Dosa, Fried Rice","""60,170""",22914,230,22013,38,Cancelled,2,South Indian,UPI
